xCenterMov = 423, yCenterMov = 87
======================================================================
 xRef = 162, yRef = 285, xMov = 165, yMov = 288
 xRef = 163, yRef = 285, xMov = 166, yMov = 288
 xRef = 164, yRef = 285, xMov = 167, yMov = 288
 xRef = 165, yRef = 285, xMov = 168, yMov = 288
xCenterMov = 164, yCenterMov = 283
======================================================================
 xRef = 155, yRef = 275, xMov = 159, yMov = 278
 xRef = 156, yRef = 275, xMov = 160, yMov = 278
 xRef = 157, yRef = 275, xMov = 161, yMov = 278
 xRef = 158, yRef = 275, xMov = 162, yMov = 278
 xRef = 159, yRef = 275, xMov = 163, yMov = 278
 xRef = 160, yRef = 275, xMov = 164, yMov = 278
 xRef = 161, yRef = 275, xMov = 165, yMov = 278
 xRef = 162, yRef = 275, xMov = 166, yMov = 278
 xRef = 163, yRef = 275, xMov = 167, yMov = 278
 xRef = 164, yRef = 275, xMov = 168, yMov = 278
 xRef = 165, yRef = 275, xMov = 169, yMov = 278
 xRef = 155, yRef = 276, xMov = 159, yMov = 279
 xRef = 156, yRef = 276, xMov = 160, yMov = 279
 xRef = 157, yRef = 276, xMov = 161, yMov = 279
 xRef = 158, yRef = 276, xMov = 162, yMov = 279
 xRef = 159, yRef = 276, xMov = 163, yMov = 279
 xRef = 160, yRef = 276, xMov = 164, yMov = 279
 xRef = 161, yRef = 276, xMov = 165, yMov = 279
 xRef = 162, yRef = 276, xMov = 166, yMov = 279
 xRef = 163, yRef = 276, xMov = 167, yMov = 279
 xRef = 164, yRef = 276, xMov = 168, yMov = 279
 xRef = 165, yRef = 276, xMov = 169, yMov = 279
 xRef = 155, yRef = 277, xMov = 159, yMov = 280
 xRef = 156, yRef = 277, xMov = 160, yMov = 280
 xRef = 157, yRef = 277, xMov = 161, yMov = 280
 xRef = 158, yRef = 277, xMov = 162, yMov = 280
 xRef = 159, yRef = 277, xMov = 163, yMov = 280
 xRef = 160, yRef = 277, xMov = 164, yMov = 280
 xRef = 161, yRef = 277, xMov = 165, yMov = 280
 xRef = 162, yRef = 277, xMov = 166, yMov = 280
 xRef = 163, yRef = 277, xMov = 167, yMov = 280
 xRef = 164, yRef = 277, xMov = 168, yMov = 280
 xRef = 165, yRef = 277, xMov = 169, yMov = 280
 xRef = 155, yRef = 278, xMov = 159, yMov = 281
 xRef = 156, yRef = 278, xMov = 160, yMov = 281
 xRef = 157, yRef = 278, xMov = 161, yMov = 281
 xRef = 158, yRef = 278, xMov = 162, yMov = 281
 xRef = 159, yRef = 278, xMov = 163, yMov = 281
 xRef = 160, yRef = 278, xMov = 164, yMov = 281
 xRef = 161, yRef = 278, xMov = 165, yMov = 281
 xRef = 162, yRef = 278, xMov = 166, yMov = 281
 xRef = 163, yRef = 278, xMov = 167, yMov = 281
 xRef = 164, yRef = 278, xMov = 168, yMov = 281
 xRef = 165, yRef = 278, xMov = 169, yMov = 281
 xRef = 155, yRef = 279, xMov = 159, yMov = 282
 xRef = 156, yRef = 279, xMov = 160, yMov = 282
 xRef = 157, yRef = 279, xMov = 161, yMov = 282
 xRef = 158, yRef = 279, xMov = 162, yMov = 282
 xRef = 159, yRef = 279, xMov = 163, yMov = 282
 xRef = 160, yRef = 279, xMov = 164, yMov = 282
 xRef = 161, yRef = 279, xMov = 165, yMov = 282
 xRef = 162, yRef = 279, xMov = 166, yMov = 282
 xRef = 163, yRef = 279, xMov = 167, yMov = 282
 xRef = 164, yRef = 279, xMov = 168, yMov = 282
 xRef = 165, yRef = 279, xMov = 169, yMov = 282
 xRef = 155, yRef = 280, xMov = 159, yMov = 283
 xRef = 156, yRef = 280, xMov = 160, yMov = 283
 xRef = 157, yRef = 280, xMov = 161, yMov = 283
 xRef = 158, yRef = 280, xMov = 162, yMov = 283
 xRef = 159, yRef = 280, xMov = 163, yMov = 283
 xRef = 160, yRef = 280, xMov = 164, yMov = 283
 xRef = 161, yRef = 280, xMov = 165, yMov = 283
 xRef = 162, yRef = 280, xMov = 166, yMov = 283
 xRef = 163, yRef = 280, xMov = 167, yMov = 283
 xRef = 164, yRef = 280, xMov = 168, yMov = 283
 xRef = 165, yRef = 280, xMov = 169, yMov = 283
 xRef = 155, yRef = 281, xMov = 159, yMov = 284
 xRef = 156, yRef = 281, xMov = 160, yMov = 284
 xRef = 157, yRef = 281, xMov = 161, yMov = 284
 xRef = 158, yRef = 281, xMov = 162, yMov = 284
 xRef = 159, yRef = 281, xMov = 163, yMov = 284
 xRef = 160, yRef = 281, xMov = 164, yMov = 284
 xRef = 161, yRef = 281, xMov = 165, yMov = 284
 xRef = 162, yRef = 281, xMov = 166, yMov = 284
 xRef = 163, yRef = 281, xMov = 167, yMov = 284
 xRef = 164, yRef = 281, xMov = 168, yMov = 284
 xRef = 165, yRef = 281, xMov = 169, yMov = 284
 xRef = 155, yRef = 282, xMov = 159, yMov = 285
 xRef = 156, yRef = 282, xMov = 160, yMov = 285
 xRef = 157, yRef = 282, xMov = 161, yMov = 285
 xRef = 158, yRef = 282, xMov = 162, yMov = 285
 xRef = 159, yRef = 282, xMov = 163, yMov = 285
 xRef = 160, yRef = 282, xMov = 164, yMov = 285
 xRef = 161, yRef = 282, xMov = 165, yMov = 285
 xRef = 162, yRef = 282, xMov = 166, yMov = 285
 xRef = 163, yRef = 282, xMov = 167, yMov = 285
 xRef = 164, yRef = 282, xMov = 168, yMov = 285
 xRef = 165, yRef = 282, xMov = 169, yMov = 285
 xRef = 155, yRef = 283, xMov = 159, yMov = 286
 xRef = 156, yRef = 283, xMov = 160, yMov = 286
 xRef = 157, yRef = 283, xMov = 161, yMov = 286
 xRef = 158, yRef = 283, xMov = 162, yMov = 286
 xRef = 159, yRef = 283, xMov = 163, yMov = 286
 xRef = 160, yRef = 283, xMov = 164, yMov = 286
 xRef = 161, yRef = 283, xMov = 165, yMov = 286
 xRef = 162, yRef = 283, xMov = 166, yMov = 286
 xRef = 163, yRef = 283, xMov = 167, yMov = 286
 xRef = 164, yRef = 283, xMov = 168, yMov = 286
 xRef = 165, yRef = 283, xMov = 169, yMov = 286
 xRef = 155, yRef = 284, xMov = 159, yMov = 287
 xRef = 156, yRef = 284, xMov = 160, yMov = 287
 xRef = 157, yRef = 284, xMov = 161, yMov = 287
 xRef = 158, yRef = 284, xMov = 162, yMov = 287
 xRef = 159, yRef = 284, xMov = 163, yMov = 287
 xRef = 160, yRef = 284, xMov = 164, yMov = 287
 xRef = 161, yRef = 284, xMov = 165, yMov = 287
 xRef = 162, yRef = 284, xMov = 166, yMov = 287
 xRef = 163, yRef = 284, xMov = 167, yMov = 287
 xRef = 164, yRef = 284, xMov = 168, yMov = 287
 xRef = 165, yRef = 284, xMov = 169, yMov = 287
 xRef = 155, yRef = 285, xMov = 159, yMov = 288
 xRef = 156, yRef = 285, xMov = 160, yMov = 288
 xRef = 157, yRef = 285, xMov = 161, yMov = 288
 xRef = 158, yRef = 285, xMov = 162, yMov = 288
 xRef = 159, yRef = 285, xMov = 163, yMov = 288
 xRef = 160, yRef = 285, xMov = 164, yMov = 288
 xRef = 161, yRef = 285, xMov = 165, yMov = 288
 xRef = 162, yRef = 285, xMov = 166, yMov = 288
 xRef = 163, yRef = 285, xMov = 167, yMov = 288
 xRef = 164, yRef = 285, xMov = 168, yMov = 288
 xRef = 165, yRef = 285, xMov = 169, yMov = 288
xCenterMov = 165, yCenterMov = 283
======================================================================
 xRef = 155, yRef = 275, xMov = 160, yMov = 278
 xRef = 156, yRef = 275, xMov = 161, yMov = 278
 xRef = 157, yRef = 275, xMov = 162, yMov = 278
 xRef = 158, yRef = 275, xMov = 163, yMov = 278
 xRef = 159, yRef = 275, xMov = 164, yMov = 278
 xRef = 160, yRef = 275, xMov = 165, yMov = 278
 xRef = 161, yRef = 275, xMov = 166, yMov = 278
 xRef = 162, yRef = 275, xMov = 167, yMov = 278
 xRef = 163, yRef = 275, xMov = 168, yMov = 278
 xRef = 164, yRef = 275, xMov = 169, yMov = 278
 xRef = 165, yRef = 275, xMov = 170, yMov = 278
 xRef = 155, yRef = 276, xMov = 160, yMov = 279
 xRef = 156, yRef = 276, xMov = 161, yMov = 279
 xRef = 157, yRef = 276, xMov = 162, yMov = 279
 xRef = 158, yRef = 276, xMov = 163, yMov = 279
 xRef = 159, yRef = 276, xMov = 164, yMov = 279
 xRef = 160, yRef = 276, xMov = 165, yMov = 279
 xRef = 161, yRef = 276, xMov = 166, yMov = 279
 xRef = 162, yRef = 276, xMov = 167, yMov = 279
 xRef = 163, yRef = 276, xMov = 168, yMov = 279
 xRef = 164, yRef = 276, xMov = 169, yMov = 279
 xRef = 165, yRef = 276, xMov = 170, yMov = 279
 xRef = 155, yRef = 277, xMov = 160, yMov = 280
 xRef = 156, yRef = 277, xMov = 161, yMov = 280
 xRef = 157, yRef = 277, xMov = 162, yMov = 280
 xRef = 158, yRef = 277, xMov = 163, yMov = 280
 xRef = 159, yRef = 277, xMov = 164, yMov = 280
 xRef = 160, yRef = 277, xMov = 165, yMov = 280
 xRef = 161, yRef = 277, xMov = 166, yMov = 280
 xRef = 162, yRef = 277, xMov = 167, yMov = 280
 xRef = 163, yRef = 277, xMov = 168, yMov = 280
 xRef = 164, yRef = 277, xMov = 169, yMov = 280
 xRef = 165, yRef = 277, xMov = 170, yMov = 280
 xRef = 155, yRef = 278, xMov = 160, yMov = 281
 xRef = 156, yRef = 278, xMov = 161, yMov = 281
 xRef = 157, yRef = 278, xMov = 162, yMov = 281
 xRef = 158, yRef = 278, xMov = 163, yMov = 281
 xRef = 159, yRef = 278, xMov = 164, yMov = 281
 xRef = 160, yRef = 278, xMov = 165, yMov = 281
 xRef = 161, yRef = 278, xMov = 166, yMov = 281
 xRef = 162, yRef = 278, xMov = 167, yMov = 281
 xRef = 163, yRef = 278, xMov = 168, yMov = 281
 xRef = 164, yRef = 278, xMov = 169, yMov = 281
 xRef = 165, yRef = 278, xMov = 170, yMov = 281
 xRef = 155, yRef = 279, xMov = 160, yMov = 282
 xRef = 156, yRef = 279, xMov = 161, yMov = 282
 xRef = 157, yRef = 279, xMov = 162, yMov = 282
 xRef = 158, yRef = 279, xMov = 163, yMov = 282
 xRef = 159, yRef = 279, xMov = 164, yMov = 282
 xRef = 160, yRef = 279, xMov = 165, yMov = 282
 xRef = 161, yRef = 279, xMov = 166, yMov = 282
 xRef = 162, yRef = 279, xMov = 167, yMov = 282
 xRef = 163, yRef = 279, xMov = 168, yMov = 282
 xRef = 164, yRef = 279, xMov = 169, yMov = 282
 xRef = 165, yRef = 279, xMov = 170, yMov = 282
 xRef = 155, yRef = 280, xMov = 160, yMov = 283
 xRef = 156, yRef = 280, xMov = 161, yMov = 283
 xRef = 157, yRef = 280, xMov = 162, yMov = 283
 xRef = 158, yRef = 280, xMov = 163, yMov = 283
 xRef = 159, yRef = 280, xMov = 164, yMov = 283
 xRef = 160, yRef = 280, xMov = 165, yMov = 283
 xRef = 161, yRef = 280, xMov = 166, yMov = 283
 xRef = 162, yRef = 280, xMov = 167, yMov = 283
 xRef = 163, yRef = 280, xMov = 168, yMov = 283
 xRef = 164, yRef = 280, xMov = 169, yMov = 283
 xRef = 165, yRef = 280, xMov = 170, yMov = 283
 xRef = 155, yRef = 281, xMov = 160, yMov = 284
 xRef = 156, yRef = 281, xMov = 161, yMov = 284
 xRef = 157, yRef = 281, xMov = 162, yMov = 284
 xRef = 158, yRef = 281, xMov = 163, yMov = 284
 xRef = 159, yRef = 281, xMov = 164, yMov = 284
 xRef = 160, yRef = 281, xMov = 165, yMov = 284
 xRef = 161, yRef = 281, xMov = 166, yMov = 284
 xRef = 162, yRef = 281, xMov = 167, yMov = 284
 xRef = 163, yRef = 281, xMov = 168, yMov = 284
 xRef = 164, yRef = 281, xMov = 169, yMov = 284
 xRef = 165, yRef = 281, xMov = 170, yMov = 284
 xRef = 155, yRef = 282, xMov = 160, yMov = 285
 xRef = 156, yRef = 282, xMov = 161, yMov = 285
 xRef = 157, yRef = 282, xMov = 162, yMov = 285
 xRef = 158, yRef = 282, xMov = 163, yMov = 285
 xRef = 159, yRef = 282, xMov = 164, yMov = 285
 xRef = 160, yRef = 282, xMov = 165, yMov = 285
 xRef = 161, yRef = 282, xMov = 166, yMov = 285
 xRef = 162, yRef = 282, xMov = 167, yMov = 285
 xRef = 163, yRef = 282, xMov = 168, yMov = 285
 xRef = 164, yRef = 282, xMov = 169, yMov = 285
 xRef = 165, yRef = 282, xMov = 170, yMov = 285
 xRef = 155, yRef = 283, xMov = 160, yMov = 286
 xRef = 156, yRef = 283, xMov = 161, yMov = 286
 xRef = 157, yRef = 283, xMov = 162, yMov = 286
 xRef = 158, yRef = 283, xMov = 163, yMov = 286
 xRef = 159, yRef = 283, xMov = 164, yMov = 286
 xRef = 160, yRef = 283, xMov = 165, yMov = 286
 xRef = 161, yRef = 283, xMov = 166, yMov = 286
 xRef = 162, yRef = 283, xMov = 167, yMov = 286
 xRef = 163, yRef = 283, xMov = 168, yMov = 286
 xRef = 164, yRef = 283, xMov = 169, yMov = 286
 xRef = 165, yRef = 283, xMov = 170, yMov = 286
 xRef = 155, yRef = 284, xMov = 160, yMov = 287
 xRef = 156, yRef = 284, xMov = 161, yMov = 287
 xRef = 157, yRef = 284, xMov = 162, yMov = 287
 xRef = 158, yRef = 284, xMov = 163, yMov = 287
 xRef = 159, yRef = 284, xMov = 164, yMov = 287
 xRef = 160, yRef = 284, xMov = 165, yMov = 287
 xRef = 161, yRef = 284, xMov = 166, yMov = 287
 xRef = 162, yRef = 284, xMov = 167, yMov = 287
 xRef = 163, yRef = 284, xMov = 168, yMov = 287
 xRef = 164, yRef = 284, xMov = 169, yMov = 287
 xRef = 165, yRef = 284, xMov = 170, yMov = 287
 xRef = 155, yRef = 285, xMov = 160, yMov = 288
 xRef = 156, yRef = 285, xMov = 161, yMov = 288
 xRef = 157, yRef = 285, xMov = 162, yMov = 288
 xRef = 158, yRef = 285, xMov = 163, yMov = 288
 xRef = 159, yRef = 285, xMov = 164, yMov = 288
 xRef = 160, yRef = 285, xMov = 165, yMov = 288
 xRef = 161, yRef = 285, xMov = 166, yMov = 288
 xRef = 162, yRef = 285, xMov = 167, yMov = 288
 xRef = 163, yRef = 285, xMov = 168, yMov = 288
 xRef = 164, yRef = 285, xMov = 169, yMov = 288
 xRef = 165, yRef = 285, xMov = 170, yMov = 288
xCenterMov = 155, yCenterMov = 284
======================================================================
 xRef = 155, yRef = 275, xMov = 150, yMov = 279
 xRef = 156, yRef = 275, xMov = 151, yMov = 279
 xRef = 157, yRef = 275, xMov = 152, yMov = 279
 xRef = 158, yRef = 275, xMov = 153, yMov = 279
 xRef = 159, yRef = 275, xMov = 154, yMov = 279
 xRef = 160, yRef = 275, xMov = 155, yMov = 279
 xRef = 161, yRef = 275, xMov = 156, yMov = 279
 xRef = 162, yRef = 275, xMov = 157, yMov = 279
 xRef = 163, yRef = 275, xMov = 158, yMov = 279
 xRef = 164, yRef = 275, xMov = 159, yMov = 279
 xRef = 165, yRef = 275, xMov = 160, yMov = 279
 xRef = 155, yRef = 276, xMov = 150, yMov = 280
 xRef = 156, yRef = 276, xMov = 151, yMov = 280
 xRef = 157, yRef = 276, xMov = 152, yMov = 280
 xRef = 158, yRef = 276, xMov = 153, yMov = 280
 xRef = 159, yRef = 276, xMov = 154, yMov = 280
 xRef = 160, yRef = 276, xMov = 155, yMov = 280
 xRef = 161, yRef = 276, xMov = 156, yMov = 280
 xRef = 162, yRef = 276, xMov = 157, yMov = 280
 xRef = 163, yRef = 276, xMov = 158, yMov = 280
 xRef = 164, yRef = 276, xMov = 159, yMov = 280
 xRef = 165, yRef = 276, xMov = 160, yMov = 280
 xRef = 155, yRef = 277, xMov = 150, yMov = 281
 xRef = 156, yRef = 277, xMov = 151, yMov = 281
 xRef = 157, yRef = 277, xMov = 152, yMov = 281
 xRef = 158, yRef = 277, xMov = 153, yMov = 281
 xRef = 159, yRef = 277, xMov = 154, yMov = 281
 xRef = 160, yRef = 277, xMov = 155, yMov = 281
 xRef = 161, yRef = 277, xMov = 156, yMov = 281
 xRef = 162, yRef = 277, xMov = 157, yMov = 281
 xRef = 163, yRef = 277, xMov = 158, yMov = 281
 xRef = 164, yRef = 277, xMov = 159, yMov = 281
 xRef = 165, yRef = 277, xMov = 160, yMov = 281
 xRef = 155, yRef = 278, xMov = 150, yMov = 282
 xRef = 156, yRef = 278, xMov = 151, yMov = 282
 xRef = 157, yRef = 278, xMov = 152, yMov = 282
 xRef = 158, yRef = 278, xMov = 153, yMov = 282
 xRef = 159, yRef = 278, xMov = 154, yMov = 282
 xRef = 160, yRef = 278, xMov = 155, yMov = 282
 xRef = 161, yRef = 278, xMov = 156, yMov = 282
 xRef = 162, yRef = 278, xMov = 157, yMov = 282
 xRef = 163, yRef = 278, xMov = 158, yMov = 282
 xRef = 164, yRef = 278, xMov = 159, yMov = 282
 xRef = 165, yRef = 278, xMov = 160, yMov = 282
 xRef = 155, yRef = 279, xMov = 150, yMov = 283
 xRef = 156, yRef = 279, xMov = 151, yMov = 283
 xRef = 157, yRef = 279, xMov = 152, yMov = 283
 xRef = 158, yRef = 279, xMov = 153, yMov = 283
 xRef = 159, yRef = 279, xMov = 154, yMov = 283
 xRef = 160, yRef = 279, xMov = 155, yMov = 283
 xRef = 161, yRef = 279, xMov = 156, yMov = 283
 xRef = 162, yRef = 279, xMov = 157, yMov = 283
 xRef = 163, yRef = 279, xMov = 158, yMov = 283
 xRef = 164, yRef = 279, xMov = 159, yMov = 283
 xRef = 165, yRef = 279, xMov = 160, yMov = 283
 xRef = 155, yRef = 280, xMov = 150, yMov = 284
 xRef = 156, yRef = 280, xMov = 151, yMov = 284
 xRef = 157, yRef = 280, xMov = 152, yMov = 284
 xRef = 158, yRef = 280, xMov = 153, yMov = 284
 xRef = 159, yRef = 280, xMov = 154, yMov = 284
 xRef = 160, yRef = 280, xMov = 155, yMov = 284
 xRef = 161, yRef = 280, xMov = 156, yMov = 284
 xRef = 162, yRef = 280, xMov = 157, yMov = 284
 xRef = 163, yRef = 280, xMov = 158, yMov = 284
 xRef = 164, yRef = 280, xMov = 159, yMov = 284
 xRef = 165, yRef = 280, xMov = 160, yMov = 284
 xRef = 155, yRef = 281, xMov = 150, yMov = 285
 xRef = 156, yRef = 281, xMov = 151, yMov = 285
 xRef = 157, yRef = 281, xMov = 152, yMov = 285
 xRef = 158, yRef = 281, xMov = 153, yMov = 285
 xRef = 159, yRef = 281, xMov = 154, yMov = 285
 xRef = 160, yRef = 281, xMov = 155, yMov = 285
 xRef = 161, yRef = 281, xMov = 156, yMov = 285
 xRef = 162, yRef = 281, xMov = 157, yMov = 285
 xRef = 163, yRef = 281, xMov = 158, yMov = 285
 xRef = 164, yRef = 281, xMov = 159, yMov = 285
 xRef = 165, yRef = 281, xMov = 160, yMov = 285
 xRef = 155, yRef = 282, xMov = 150, yMov = 286
 xRef = 156, yRef = 282, xMov = 151, yMov = 286
 xRef = 157, yRef = 282, xMov = 152, yMov = 286
 xRef = 158, yRef = 282, xMov = 153, yMov = 286
 xRef = 159, yRef = 282, xMov = 154, yMov = 286
 xRef = 160, yRef = 282, xMov = 155, yMov = 286
 xRef = 161, yRef = 282, xMov = 156, yMov = 286
 xRef = 162, yRef = 282, xMov = 157, yMov = 286
 xRef = 163, yRef = 282, xMov = 158, yMov = 286
 xRef = 164, yRef = 282, xMov = 159, yMov = 286
 xRef = 165, yRef = 282, xMov = 160, yMov = 286
 xRef = 155, yRef = 283, xMov = 150, yMov = 287
 xRef = 156, yRef = 283, xMov = 151, yMov = 287
 xRef = 157, yRef = 283, xMov = 152, yMov = 287
 xRef = 158, yRef = 283, xMov = 153, yMov = 287
 xRef = 159, yRef = 283, xMov = 154, yMov = 287
 xRef = 160, yRef = 283, xMov = 155, yMov = 287
 xRef = 161, yRef = 283, xMov = 156, yMov = 287
 xRef = 162, yRef = 283, xMov = 157, yMov = 287
 xRef = 163, yRef = 283, xMov = 158, yMov = 287
 xRef = 164, yRef = 283, xMov = 159, yMov = 287
 xRef = 165, yRef = 283, xMov = 160, yMov = 287
 xRef = 155, yRef = 284, xMov = 150, yMov = 288
 xRef = 156, yRef = 284, xMov = 151, yMov = 288
 xRef = 157, yRef = 284, xMov = 152, yMov = 288
 xRef = 158, yRef = 284, xMov = 153, yMov = 288
 xRef = 159, yRef = 284, xMov = 154, yMov = 288
 xRef = 160, yRef = 284, xMov = 155, yMov = 288
 xRef = 161, yRef = 284, xMov = 156, yMov = 288
 xRef = 162, yRef = 284, xMov = 157, yMov = 288
 xRef = 163, yRef = 284, xMov = 158, yMov = 288
 xRef = 164, yRef = 284, xMov = 159, yMov = 288
 xRef = 165, yRef = 284, xMov = 160, yMov = 288
 xRef = 155, yRef = 285, xMov = 150, yMov = 289
 xRef = 156, yRef = 285, xMov = 151, yMov = 289
 xRef = 157, yRef = 285, xMov = 152, yMov = 289
 xRef = 158, yRef = 285, xMov = 153, yMov = 289
 xRef = 159, yRef = 285, xMov = 154, yMov = 289
 xRef = 160, yRef = 285, xMov = 155, yMov = 289
 xRef = 161, yRef = 285, xMov = 156, yMov = 289
 xRef = 162, yRef = 285, xMov = 157, yMov = 289
 xRef = 163, yRef = 285, xMov = 158, yMov = 289
 xRef = 164, yRef = 285, xMov = 159, yMov = 289
 xRef = 165, yRef = 285, xMov = 160, yMov = 289
xCenterMov = 156, yCenterMov = 284
======================================================================
 xRef = 155, yRef = 275, xMov = 151, yMov = 279
 xRef = 156, yRef = 275, xMov = 152, yMov = 279
 xRef = 157, yRef = 275, xMov = 153, yMov = 279
 xRef = 158, yRef = 275, xMov = 154, yMov = 279
 xRef = 159, yRef = 275, xMov = 155, yMov = 279
 xRef = 160, yRef = 275, xMov = 156, yMov = 279
 xRef = 161, yRef = 275, xMov = 157, yMov = 279
 xRef = 162, yRef = 275, xMov = 158, yMov = 279
 xRef = 163, yRef = 275, xMov = 159, yMov = 279
 xRef = 164, yRef = 275, xMov = 160, yMov = 279
 xRef = 165, yRef = 275, xMov = 161, yMov = 279
 xRef = 155, yRef = 276, xMov = 151, yMov = 280
 xRef = 156, yRef = 276, xMov = 152, yMov = 280
 xRef = 157, yRef = 276, xMov = 153, yMov = 280
 xRef = 158, yRef = 276, xMov = 154, yMov = 280
 xRef = 159, yRef = 276, xMov = 155, yMov = 280
 xRef = 160, yRef = 276, xMov = 156, yMov = 280
 xRef = 161, yRef = 276, xMov = 157, yMov = 280
 xRef = 162, yRef = 276, xMov = 158, yMov = 280
 xRef = 163, yRef = 276, xMov = 159, yMov = 280
 xRef = 164, yRef = 276, xMov = 160, yMov = 280
 xRef = 165, yRef = 276, xMov = 161, yMov = 280
 xRef = 155, yRef = 277, xMov = 151, yMov = 281
 xRef = 156, yRef = 277, xMov = 152, yMov = 281
 xRef = 157, yRef = 277, xMov = 153, yMov = 281
 xRef = 158, yRef = 277, xMov = 154, yMov = 281
 xRef = 159, yRef = 277, xMov = 155, yMov = 281
 xRef = 160, yRef = 277, xMov = 156, yMov = 281
 xRef = 161, yRef = 277, xMov = 157, yMov = 281
 xRef = 162, yRef = 277, xMov = 158, yMov = 281
 xRef = 163, yRef = 277, xMov = 159, yMov = 281
 xRef = 164, yRef = 277, xMov = 160, yMov = 281
 xRef = 165, yRef = 277, xMov = 161, yMov = 281
 xRef = 155, yRef = 278, xMov = 151, yMov = 282
 xRef = 156, yRef = 278, xMov = 152, yMov = 282
 xRef = 157, yRef = 278, xMov = 153, yMov = 282
 xRef = 158, yRef = 278, xMov = 154, yMov = 282
 xRef = 159, yRef = 278, xMov = 155, yMov = 282
 xRef = 160, yRef = 278, xMov = 156, yMov = 282
 xRef = 161, yRef = 278, xMov = 157, yMov = 282
 xRef = 162, yRef = 278, xMov = 158, yMov = 282
 xRef = 163, yRef = 278, xMov = 159, yMov = 282
 xRef = 164, yRef = 278, xMov = 160, yMov = 282
 xRef = 165, yRef = 278, xMov = 161, yMov = 282
 xRef = 155, yRef = 279, xMov = 151, yMov = 283
 xRef = 156, yRef = 279, xMov = 152, yMov = 283
 xRef = 157, yRef = 279, xMov = 153, yMov = 283
 xRef = 158, yRef = 279, xMov = 154, yMov = 283
 xRef = 159, yRef = 279, xMov = 155, yMov = 283
 xRef = 160, yRef = 279, xMov = 156, yMov = 283
 xRef = 161, yRef = 279, xMov = 157, yMov = 283
 xRef = 162, yRef = 279, xMov = 158, yMov = 283
 xRef = 163, yRef = 279, xMov = 159, yMov = 283
 xRef = 164, yRef = 279, xMov = 160, yMov = 283
 xRef = 165, yRef = 279, xMov = 161, yMov = 283
 xRef = 155, yRef = 280, xMov = 151, yMov = 284
 xRef = 156, yRef = 280, xMov = 152, yMov = 284
 xRef = 157, yRef = 280, xMov = 153, yMov = 284
 xRef = 158, yRef = 280, xMov = 154, yMov = 284
 xRef = 159, yRef = 280, xMov = 155, yMov = 284
 xRef = 160, yRef = 280, xMov = 156, yMov = 284
 xRef = 161, yRef = 280, xMov = 157, yMov = 284
 xRef = 162, yRef = 280, xMov = 158, yMov = 284
 xRef = 163, yRef = 280, xMov = 159, yMov = 284
 xRef = 164, yRef = 280, xMov = 160, yMov = 284
 xRef = 165, yRef = 280, xMov = 161, yMov = 284
 xRef = 155, yRef = 281, xMov = 151, yMov = 285
 xRef = 156, yRef = 281, xMov = 152, yMov = 285
 xRef = 157, yRef = 281, xMov = 153, yMov = 285
 xRef = 158, yRef = 281, xMov = 154, yMov = 285
 xRef = 159, yRef = 281, xMov = 155, yMov = 285
 xRef = 160, yRef = 281, xMov = 156, yMov = 285
 xRef = 161, yRef = 281, xMov = 157, yMov = 285
 xRef = 162, yRef = 281, xMov = 158, yMov = 285
 xRef = 163, yRef = 281, xMov = 159, yMov = 285
 xRef = 164, yRef = 281, xMov = 160, yMov = 285
 xRef = 165, yRef = 281, xMov = 161, yMov = 285
